Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
533982,TERASOFT,B,19.30,19.40,19.30,19.40,1000,0.19,9,
534060,PMCFIN,XT,0.21,0.22,0.21,0.22,90481,0.19,18,
532904,SUPREMEINF,Z,6.40,6.40,6.40,6.40,3000,0.19,5,
532503,RAJPALAYAM,X,619.95,619.95,575.00,575.00,32,0.19,3,
531859,ORVENPR,X,30.00,30.00,29.90,29.90,651,0.19,5,
532090,VANDANA,XT,0.31,0.31,0.31,0.31,64000,0.19,4,
541983,INNOVATIVE,M,19.80,19.80,19.80,19.80,1000,0.19,1,
543187,POWERINDIA,B,835.70,835.70,835.05,835.70,23,0.19,4,
532172,ADROITINFO,B,6.80,6.83,6.10,6.22,2848,0.18,26,
532404,7TEC,X,13.90,13.90,12.21,13.80,1319,0.18,9,
532440,MPSLTD,B,242.65,251.85,242.65,243.95,74,0.18,7,
534615,NECCLTD,B,5.74,5.74,5.50,5.60,3400,0.18,5,
533177,IL&FSTRANS,Z,1.16,1.16,1.09,1.09,16685,0.18,13,
530499,AKCAPIT,X,213.00,213.00,212.90,213.00,85,0.18,5,
530047,MOHOTAIND,B,8.01,8.01,8.01,8.01,2269,0.18,8,
524212,WANBURY,T,19.80,19.80,19.80,19.80,910,0.18,2,
517166,SPELS,X,4.50,4.50,4.50,4.50,4215,0.18,4,
514302,VIPPYSP,X,31.75,32.30,31.75,32.25,573,0.18,4,
500243,KIRLOSIND,B,516.00,516.00,516.00,516.00,35,0.18,9,
500089,DICIND,B,328.20,329.15,328.15,329.15,56,0.18,4,
511533,SAHARAHOUS,X,27.50,27.50,23.20,26.95,729,0.18,9,
512527,SUPER,X,221.50,221.50,221.05,221.05,79,0.17,2,
500211,INSILCO,X,10.00,10.00,9.29,9.29,1800,0.17,7,
500407,SWARAJENG,B,1254.40,1280.95,1249.00,1249.85,14,0.17,5,
530135,OPTIEMUS,T,22.25,22.40,22.25,22.40,765,0.17,4,
533200,TALWALKARS,Z,1.98,1.98,1.98,1.98,8955,0.17,12,
533167,COROENGG,X,17.25,20.50,17.00,19.00,1026,0.17,14,
539594,MISHTANN,X,7.69,7.69,7.69,7.69,2310,0.17,10,
539979,DIGJAMLTD,Z,2.15,2.15,2.15,2.15,8027,0.17,11,
539992,LLOYDSTEEL,B,0.78,0.78,0.78,0.78,21392,0.16,7,
539835,SUPERIOR,XT,30.75,30.75,30.70,30.75,541,0.16,11,
539686,KPEL,B,75.90,75.90,72.45,72.45,220,0.16,5,
539056,IMAGICAA,B,3.90,3.90,3.70,3.70,4278,0.16,16,
533320,JUBLINDS,B,98.60,100.05,98.60,99.30,165,0.16,11,
524330,JAYAGROGN,B,73.75,76.00,73.75,75.10,214,0.16,13,
517214,DIGISPICE,T,9.63,9.63,9.63,9.63,1710,0.16,4,
524174,KESARPE,X,4.38,4.40,4.38,4.40,3759,0.16,12,
521151,DHANFAB,X,16.50,17.80,16.50,17.80,1005,0.16,2,
500317,OSWALAGRO,B,6.50,6.65,6.35,6.56,2481,0.16,20,
500259,LYKALABS,B,16.50,16.50,16.50,16.50,1000,0.16,4,
505688,BHARATGEAR,B,42.00,43.90,41.95,43.90,387,0.16,24,
506981,BLUECHIPT,X,93.50,93.50,83.75,89.25,202,0.16,3,
505712,HIMTEK,X,34.00,36.90,34.00,34.55,475,0.16,11,
542922,MANXT50ETF,B,250.50,252.10,250.50,251.90,64,0.16,3,
590030,SPIC,B,15.44,15.45,15.13,15.13,1091,0.16,7,
590108,PSUBNKBEES,B,14.50,14.78,14.50,14.51,1159,0.16,10,
506074,ARSHIYA,T,10.71,10.71,10.71,10.71,1425,0.15,4,
500267,MAJESAUT,X,77.00,77.55,77.00,77.55,202,0.15,3,
500463,AGCNET,B,277.95,292.00,277.95,284.85,54,0.15,4,
523796,VICEROY,T,1.93,1.93,1.76,1.80,8442,0.15,9,
523828,MENONBE,B,34.20,34.80,33.00,33.25,464,0.15,6,
517206,LUMAXIND,B,983.00,983.00,973.05,981.40,16,0.15,5,
517449,MAGNAELQ,X,103.00,103.00,103.00,103.00,150,0.15,2,
533259,SASTASUNDR,B,78.00,78.00,78.00,78.00,200,0.15,6,
533581,PGEL,B,41.55,42.00,41.10,42.00,370,0.15,13,
532914,ARCOTECH,T,1.85,2.02,1.85,2.02,8010,0.15,6,
532212,ARCHIES,B,11.00,11.25,11.00,11.25,1400,0.15,7,
539528,AAYUSH,XT,39.75,39.75,39.75,39.75,394,0.15,1,
539894,MADHAVIPL,X,24.75,24.75,22.95,23.90,681,0.15,13,
540782,SBRANDS,M,5.06,5.06,5.06,5.06,3000,0.15,3,
538837,JSTL,X,17.20,20.90,17.20,18.10,805,0.14,3,
532842,SRHHYPOLTD,B,109.60,109.60,104.20,104.20,134,0.14,3,
535601,SREEL,B,140.00,144.65,140.00,144.65,106,0.14,8,
517494,ACCEL,X,3.92,3.92,3.71,3.71,3640,0.14,8,
514286,ASHIMASYN,B,5.35,5.90,5.35,5.90,2450,0.14,9,
540954,IWP,X,25.25,29.00,25.25,27.65,508,0.14,21,
541400,ZIMLAB,X,65.90,65.90,65.10,65.10,230,0.14,4,
542747,NETFSNX150,B,28.05,32.30,28.05,32.30,481,0.14,3,
519359,POONADAL,X,34.35,34.35,34.35,34.35,405,0.13,9,
526931,HRYNSHP,X,26.90,29.70,26.90,29.70,499,0.13,7,
531234,VICTORYPP,X,68.00,68.00,65.05,65.05,200,0.13,3,
531373,THEBYKE,B,12.45,12.64,12.20,12.20,1075,0.13,10,
533144,COX&KINGS,Z,0.93,0.93,0.93,0.93,14420,0.13,7,
532852,MCDHOLDING,B,24.80,26.00,24.80,25.70,520,0.13,9,
532998,LEHIL,B,26.50,26.50,26.50,26.50,500,0.13,1,
539196,AEL,X,10.95,10.95,10.50,10.50,1200,0.13,2,
539290,BINDALAGRO,B,10.77,11.25,10.42,11.25,1225,0.13,3,
542641,CKFSL,Z,0.48,0.48,0.47,0.48,28807,0.13,8,
590107,KOTAKPSUBK,B,132.52,132.52,130.00,130.00,101,0.13,12,
541144,ACTIVE,M,6.85,6.85,6.85,6.85,2000,0.13,1,
539313,UTINIFTETF,B,1070.00,1110.00,1070.00,1079.66,11,0.12,6,
539221,SPORTKING,XT,196.75,216.95,196.75,216.95,61,0.12,3,
539516,HDFCNIFETF,B,1060.00,1062.21,1060.00,1060.00,12,0.12,5,
538598,VISHAL,T,250.00,250.00,250.00,250.00,50,0.12,1,
532907,IL&FSENGG,Z,2.54,2.54,2.54,2.54,5000,0.12,1,
533166,SUNDARAM,B,1.25,1.29,1.25,1.29,9592,0.12,8,
533193,KECL,B,10.00,10.00,9.85,9.85,1264,0.12,11,
533302,KICL,B,1200.00,1200.00,1200.00,1200.00,10,0.12,1,
532529,NDTV,T,39.40,39.40,38.10,38.10,311,0.12,4,
532624,JINDALPHOT,B,14.57,14.57,12.23,12.23,1001,0.12,4,
532701,CELLA,Z,6.14,6.14,6.13,6.13,2001,0.12,5,
530215,KINGSINFR,X,21.00,21.00,21.00,21.00,599,0.12,4,
530125,SAMRATPH,X,77.65,77.65,72.80,77.55,171,0.12,4,
526415,OKPLA,XT,17.95,18.50,17.95,18.50,678,0.12,6,
526159,NIKHILAD,X,104.40,104.40,104.40,104.40,120,0.12,7,
500150,FOSECOIND,B,1060.60,1080.00,1060.00,1075.00,12,0.12,8,
504341,RELTD,X,24.75,27.35,24.75,25.50,498,0.12,25,
503960,BBL,B,689.20,689.20,689.20,689.20,18,0.12,2,
542230,ABSLNN50ET,B,260.00,261.00,260.00,261.00,47,0.12,7,
504000,ELPROINTL,X,33.00,33.65,33.00,33.00,342,0.11,8,
501700,INDIANVSH,X,25.60,25.75,25.60,25.75,454,0.11,15,
530133,AMCOIND,X,17.75,17.75,17.75,17.75,670,0.11,3,
539275,MSL,T,57.70,57.70,52.25,52.25,201,0.11,2,
540403,CLEDUCATE,B,41.55,41.75,39.80,41.75,276,0.11,9,
540744,MESCON,XT,5.18,5.18,4.94,5.18,2231,0.11,13,
542905,SHIL,B,79.20,79.90,79.20,79.90,140,0.11,6,
538965,CONCORD,XT,15.85,15.85,15.85,15.85,693,0.10,3,
530151,VIJAYTX,X,15.48,15.48,15.25,15.48,650,0.10,10,
531041,COMPEAU,X,115.00,115.00,102.70,103.35,98,0.10,4,
526381,PATINTLOG,B,17.60,19.00,17.60,19.00,600,0.10,2,
519383,ANIKINDS,B,9.98,9.98,9.98,9.98,1100,0.10,3,
519136,NAHARINDUS,B,25.00,26.50,25.00,26.50,400,0.10,3,
514450,MHLXMIRU,X,26.00,26.10,26.00,26.10,417,0.10,4,
523606,SIKA,X,175.95,175.95,175.95,175.95,59,0.10,3,
521220,DAMOINDUS,B,21.40,21.40,21.40,21.40,500,0.10,2,
504240,DLTNCBL,X,24.15,24.15,24.15,24.15,430,0.10,3,
505590,SVPGLOB,X,344.90,344.90,344.90,344.90,30,0.10,2,
508494,WARRENTEA,X,43.90,43.90,43.90,43.90,248,0.10,3,
590134,MADRASFERT,B,15.03,15.10,14.90,14.90,700,0.10,7,
508136,BNALTD,X,110.50,110.50,110.50,110.50,85,0.09,1,
507486,CAPRO,XT,22.55,22.55,21.50,21.50,450,0.09,3,
510245,SWASTIVI,X,3.07,3.07,2.81,2.99,3315,0.09,13,
509220,PTL,B,31.30,31.35,31.30,31.35,300,0.09,2,
511754,SAHLIBHFI,X,41.05,41.05,41.05,41.05,225,0.09,1,
511716,ESCORTSFIN,X,1.93,1.93,1.93,1.93,5100,0.09,2,
505299,KPT,X,47.10,47.10,47.10,47.10,200,0.09,3,
504646,BGWTATO,X,88.15,88.15,88.15,88.15,106,0.09,2,
506852,PACL,X,32.60,34.35,32.60,34.25,290,0.09,7,
506605,POLYCHEM,X,308.70,308.70,308.70,308.70,32,0.09,3,
501314,PRISMX,X,6.50,6.50,6.46,6.46,1546,0.09,6,
521163,ZODIACLOTH,B,110.00,115.95,110.00,113.05,86,0.09,6,
513729,AROGRANITE,B,24.40,25.10,24.40,24.40,383,0.09,7,
519224,WILLAMAGOR,B,15.40,15.40,15.40,15.40,600,0.09,61,
526247,PREMEXPLQ,B,72.35,72.35,70.60,70.60,128,0.09,9,
526616,NATPLAS,X,21.90,22.00,21.05,21.10,424,0.09,8,
531198,DHANADACO,XT,3.75,3.75,3.75,3.75,2500,0.09,4,
539042,AGIIL,B,44.10,44.10,44.10,44.10,225,0.09,2,
539526,SCTL,B,1.10,1.23,1.10,1.23,8503,0.09,6,
532722,NITCO,B,16.50,17.15,16.50,16.70,550,0.09,5,
532774,INSPIRISYS,B,25.50,25.80,24.35,24.35,360,0.09,5,
531814,TIRSARJ,X,5.50,5.50,5.17,5.17,1820,0.09,11,
533217,HMVL,B,47.50,47.50,47.50,47.50,200,0.09,4,
532934,PPAP,B,177.00,180.00,177.00,180.00,55,0.09,6,
533006,BIRLACOT,Z,0.10,0.10,0.10,0.10,90083,0.09,68,
590071,SUNDARMFIN,B,1213.85,1213.85,1204.95,1204.95,8,0.09,7,
533007,LGBFORGE,B,2.30,2.30,2.25,2.25,3800,0.08,2,
532972,SANKHYAIN,XT,3.70,3.70,3.50,3.66,2341,0.08,9,
532780,PARSVNATH,T,2.02,2.07,1.89,2.07,3994,0.08,16,
533152,MBLINFRA,T,5.19,5.19,4.80,4.81,1710,0.08,7,
534758,CIGNITI,B,292.00,292.00,291.00,291.10,30,0.08,10,
531862,BHARATAGRI,X,139.80,152.00,139.25,152.00,59,0.08,11,
532692,RMCL,T,3.59,3.59,3.55,3.55,2500,0.08,6,
532693,PUNJLLOYD,Z,1.23,1.23,1.23,1.23,6620,0.08,10,
532666,FCSSOFT,B,0.26,0.26,0.26,0.26,31000,0.08,5,
532656,FACORALL,X,1.32,1.32,1.32,1.32,6400,0.08,6,
538922,COSYN,X,17.95,18.40,17.50,18.40,484,0.08,14,
538683,NETFSENSEX,B,360.00,360.00,355.01,355.01,24,0.08,3,
531409,ALCHCORP,X,7.60,7.60,7.60,7.60,1100,0.08,2,
531092,OMMETALS,B,12.50,12.60,12.41,12.41,715,0.08,6,
530843,CUPID,B,167.35,168.20,166.75,168.20,53,0.08,10,
530201,KALLAM,XT,8.30,8.30,8.30,8.30,1000,0.08,3,
530555,PARACABLES,B,7.08,7.24,7.05,7.24,1261,0.08,4,
530331,PREMCO,X,68.00,71.50,67.00,71.50,123,0.08,8,
526143,MPL,XT,3.11,3.25,3.11,3.25,2559,0.08,5,
524818,DYNAMIND,X,46.60,46.60,42.55,42.55,193,0.08,4,
524440,CAMEXLTD,X,12.75,14.02,12.75,13.00,678,0.08,7,
517447,RSSOFTWARE,B,15.00,15.03,13.91,13.91,560,0.08,13,
521109,NAGREEKEXP,B,11.49,11.74,11.49,11.74,700,0.08,7,
524202,LACTOSE,X,20.00,20.25,20.00,20.25,400,0.08,3,
524013,HINFLUR,B,5.41,5.43,5.41,5.41,1640,0.08,21,
502281,TRIVENIGQ,XT,4.11,4.11,4.11,4.11,2000,0.08,5,
500329,PENTAGRAPH,X,0.30,0.33,0.30,0.31,25563,0.08,13,
500306,JAYKAY,X,3.11,3.22,3.11,3.14,2570,0.08,6,
500013,ANSALAPI,T,4.69,4.79,4.69,4.75,1778,0.08,9,
506919,MAKERSL,X,40.00,40.00,40.00,40.00,220,0.08,2,
511147,WSFIN,X,16.78,16.78,16.76,16.78,504,0.08,8,
512493,GARNETINT,X,27.60,27.60,27.55,27.55,300,0.08,4,
590075,LAMBODHARA,B,28.80,28.80,27.05,28.30,301,0.08,6,
542131,MAN50ETF,B,101.00,102.80,101.00,102.50,82,0.08,5,
541309,IPRU3095,B,8.05,8.05,8.05,8.05,1000,0.08,2,
512453,SHRJAGP,X,155.35,162.95,155.35,162.95,51,0.07,5,
507645,POLSON,X,7200.05,7200.05,7200.05,7200.05,1,0.07,1,
505890,KENNAMET,B,720.00,720.00,718.00,718.00,11,0.07,2,
506105,STANROS,X,79.55,79.55,79.50,79.55,94,0.07,7,
505141,SCOOTER,T,23.20,24.15,22.15,24.15,337,0.07,6,
500170,GTNINDS,B,6.73,6.73,6.73,6.73,1100,0.07,1,
500346,PUNJCOMMU,B,15.75,16.00,14.85,14.85,460,0.07,6,
519003,MODINATUR,X,25.95,25.95,25.95,25.95,273,0.07,3,
514142,TTL,B,30.00,30.00,30.00,30.00,250,0.07,2,
513361,ISWL,X,0.31,0.31,0.31,0.31,24427,0.07,13,
513488,SSWRL,X,15.30,15.30,15.30,15.30,500,0.07,5,
516003,DUROPLY,X,33.00,33.90,33.00,33.90,229,0.07,2,
524518,KREBSBIO,B,86.30,86.30,84.35,84.35,83,0.07,3,
524594,ASHOKALC,X,22.10,23.80,22.10,22.55,331,0.07,6,
526494,PROMACT,X,2.51,2.51,2.51,2.51,3000,0.07,2,
526721,NICCOPAR,XT,28.50,29.90,28.50,29.90,275,0.07,5,
534312,MTEDUCARE,B,9.82,9.96,9.82,9.96,760,0.07,4,
533452,EBIXFOREX,B,446.00,446.00,415.75,424.50,18,0.07,9,
533168,ROSSELLIND,B,53.55,53.55,53.55,53.55,147,0.07,16,
533161,EMMBI,B,58.50,60.80,58.50,60.80,125,0.07,2,
533208,EMAMIPAP,B,75.00,75.00,74.00,74.00,100,0.07,4,
533294,RKDL,B,8.30,8.50,8.30,8.49,901,0.07,6,
533289,KTIL,X,25.00,25.05,25.00,25.05,299,0.07,5,
533108,BTTL,X,5.16,5.43,4.60,5.40,1376,0.07,10,
542919,ARTEMISMED,B,175.10,204.85,175.10,185.95,38,0.07,7,
532918,RATHIBAR,X,8.00,8.74,7.26,8.12,728,0.06,7,
534691,COMCL,B,1.99,2.12,1.99,2.12,3000,0.06,2,
535458,NIBL,B,5.96,5.96,5.96,5.96,1090,0.06,9,
536659,PVVINFRA,X,3.97,3.97,3.97,3.97,1600,0.06,4,
531539,RISHDIGA,X,20.20,20.25,20.20,20.25,326,0.06,3,
538715,DHABRIYA,B,25.90,27.00,25.90,27.00,252,0.06,4,
538019,OBIL,B,6.26,6.26,5.70,6.25,1033,0.06,4,
539351,PRABHAT,B,68.90,68.90,68.90,68.90,100,0.06,5,
539984,HUIL,X,476.05,476.05,476.05,476.05,14,0.06,1,
539940,MAXVIL,B,32.10,32.50,32.10,32.50,200,0.06,7,
526807,SEAMECLTD,B,327.00,334.85,327.00,327.30,21,0.06,6,
526957,UDL,X,3.75,3.75,3.57,3.67,1757,0.06,12,
530759,STERTOOLS,B,140.00,141.65,137.00,140.65,44,0.06,19,
531215,RTSPOWR,X,21.90,22.35,21.90,22.35,275,0.06,6,
531161,ABMKNO,X,44.00,48.90,44.00,46.50,130,0.06,8,
517246,BCCFUBA,XT,6.64,6.64,6.64,6.64,1000,0.06,1,
523708,EIMCOELECO,B,251.00,263.00,247.00,263.00,26,0.06,15,
523411,ADCINDIA,X,129.30,129.30,126.00,126.00,48,0.06,2,
520127,BALTE,X,6.25,6.25,6.25,6.25,1000,0.06,3,
521034,SOMATEX,B,2.53,2.53,2.53,2.53,2400,0.06,2,
522285,JAYNECOIND,T,3.25,3.31,3.25,3.31,2000,0.06,6,
500422,TRANSCHEM,X,8.83,9.74,8.83,9.30,750,0.06,14,
507205,TI,B,16.20,16.20,16.20,16.20,380,0.06,2,
511066,SAKTHIFIN,X,13.16,13.59,12.21,13.59,492,0.06,5,
512131,SIGNETIND,B,17.35,17.35,17.35,17.35,350,0.06,2,
541972,SETFSN50,B,277.50,277.50,270.00,276.50,25,0.06,5,
512519,DONEAR,B,27.70,28.55,27.25,27.25,200,0.05,17,
511501,BHARAT,X,14.05,14.05,13.16,13.16,410,0.05,7,
509048,LANCORHOL,X,2.40,2.49,2.39,2.40,2386,0.05,14,
507498,PICCASUG,X,4.52,4.52,4.25,4.25,1350,0.05,4,
505029,ATLASCYCLE,T,43.35,43.35,43.35,43.35,125,0.05,2,
500360,RAPICUT,X,25.40,25.40,24.00,24.00,201,0.05,3,
501831,COASTCORP,X,226.50,226.50,220.50,224.90,25,0.05,11,
500028,ATVPR,XT,3.21,3.35,3.21,3.35,1715,0.05,7,
520123,ABCINDQ,X,44.30,46.50,44.30,46.50,120,0.05,3,
523539,PRECWIRE,B,85.10,85.10,85.10,85.10,60,0.05,1,
520021,OMAXAUTO,B,27.00,27.00,27.00,27.00,217,0.05,7,
514030,DEEPAKSP,X,66.15,66.15,66.00,66.00,80,0.05,2,
526755,VELHO,XT,4.00,4.03,3.65,3.65,1508,0.05,3,
526705,ELEMARB,X,61.70,61.70,61.70,61.70,96,0.05,1,
524748,LINKPH,X,15.49,15.49,15.49,15.49,350,0.05,2,
524654,NATCAPSUQ,X,47.60,50.00,47.60,50.00,105,0.05,2,
537292,AGRITECH,T,33.10,35.80,33.10,35.80,165,0.05,3,
537254,RCIIND,T,7.93,8.10,7.77,8.10,737,0.05,12,
532051,SWELECTES,B,86.00,90.00,86.00,87.60,67,0.05,9,
532775,GTLINFRA,B,0.39,0.39,0.39,0.39,13366,0.05,3,
532744,GTNTEX,B,5.55,5.55,5.55,5.55,1001,0.05,79,
533343,LOVABLE,B,55.40,55.40,51.05,53.45,106,0.05,3,
532893,VTMLTD,X,20.25,20.25,19.50,19.50,270,0.05,4,
540823,VITESSE,XT,47.25,47.25,47.25,47.25,109,0.05,5,
540730,MEHAI,B,41.85,41.85,39.75,41.85,146,0.05,3,
540776,5PAISA,B,168.00,173.00,168.00,173.00,30,0.05,3,
540686,SMRUTHIORG,X,111.05,111.05,111.05,111.05,50,0.05,2,
532900,PAISALO,B,157.00,160.95,156.00,160.95,29,0.04,7,
533629,TIJARIA,B,5.88,5.88,5.88,5.88,758,0.04,5,
533260,CAREERP,B,154.25,155.20,154.25,155.20,30,0.04,2,
532543,GULFPETRO,B,45.75,45.75,45.30,45.30,103,0.04,13,
532380,BABA,X,3.56,3.90,3.56,3.90,1101,0.04,3,
532373,WEPSOLN,X,15.16,15.16,14.50,15.11,306,0.04,3,
537536,DENISCHEM,X,36.50,36.50,36.00,36.00,125,0.04,2,
539287,ORTINLAABS,B,11.69,11.70,11.60,11.70,411,0.04,3,
524488,SVCIND,XT,0.87,0.95,0.87,0.87,5277,0.04,5,
524570,PODARPIGQ,B,143.50,143.50,143.50,143.50,34,0.04,4,
526953,VENUSREM,T,51.20,51.20,49.00,49.00,100,0.04,3,
531179,ARMANFIN,B,346.00,359.10,346.00,359.10,14,0.04,5,
530951,RAMINFO,X,11.61,11.61,11.61,11.61,376,0.04,2,
523127,EIHAHOTELS,B,248.00,248.00,248.00,248.00,20,0.04,1,
504028,GEE,X,24.75,25.45,24.75,25.45,177,0.04,11,
502958,LAKSHMIMIL,X,1634.00,1670.00,1634.00,1670.00,3,0.04,3,
507435,KHODAY,XT,70.00,73.20,70.00,73.20,60,0.04,2,
509709,INTLCONV,B,23.50,23.50,21.00,22.60,203,0.04,4,
507794,KHAICHEM,X,7.90,7.90,7.26,7.50,664,0.04,12,
512559,KOHINOOR,Z,8.80,8.80,8.79,8.79,501,0.04,2,
512175,VAMA,XT,4.94,5.00,4.94,5.00,995,0.04,3,
540570,VARIMAN,X,14.15,14.15,14.15,14.15,350,0.04,1,
590072,SUNDRMBRAK,B,193.00,198.40,193.00,195.00,21,0.04,5,
511551,MONARCH,X,17.70,17.70,17.70,17.70,200,0.03,1,
511012,YAMNINV,XT,0.22,0.22,0.20,0.22,17481,0.03,11,
509438,BENARAS,XT,1260.05,1298.90,1260.05,1298.90,3,0.03,2,
504258,LAKSELEC,X,228.00,228.00,223.00,223.00,15,0.03,5,
504908,DUNCANENG,X,114.15,114.15,114.15,114.15,31,0.03,2,
500191,HMT,Z,12.50,12.68,12.50,12.68,241,0.03,7,
500337,PRIMESECU,B,35.10,35.10,35.10,35.10,100,0.03,1,
523248,MACPLASQ,X,45.00,45.00,45.00,45.00,75,0.03,2,
522231,CONART,X,19.95,19.95,19.95,19.95,200,0.03,1,
521180,SUPERSPIN,B,3.60,3.80,3.50,3.50,839,0.03,6,
523269,ADVANIHOTR,B,44.00,45.20,43.80,45.20,79,0.03,13,
523710,SAYAJIHOTL,XT,185.00,185.00,176.00,176.00,22,0.03,5,
516072,VISHNU,B,123.90,123.90,123.10,123.10,31,0.03,8,
519612,MAHAANF,X,16.00,16.00,15.95,15.95,205,0.03,3,
517514,DHINDIA,X,13.10,14.80,13.10,13.70,215,0.03,7,
531147,ALICON,B,222.55,236.00,222.55,230.00,13,0.03,10,
530711,JAGANLAM,X,15.20,15.20,15.20,15.20,205,0.03,2,
530697,ZENLABS,X,24.20,24.20,24.20,24.20,150,0.03,2,
530871,CHEMBOND,B,141.50,141.50,141.50,141.50,25,0.03,4,
530815,REFNOL,X,19.40,20.20,18.55,18.55,206,0.03,5,
531273,RADHEDE,X,10.00,10.00,9.45,9.78,362,0.03,5,
526241,AMRAPLIN,X,3.54,3.54,3.54,3.54,1000,0.03,1,
526355,DUROPACK,XT,9.91,9.91,9.91,9.91,375,0.03,1,
526315,DIVSHKT,X,31.00,31.00,31.00,31.00,100,0.03,1,
524675,KABSON,XT,3.34,3.34,3.19,3.19,1201,0.03,4,
539219,MUL,X,15.00,15.00,15.00,15.00,214,0.03,6,
532330,BIOPAC,X,2.17,2.17,2.17,2.17,1758,0.03,6,
531979,HINDALUMI,X,38.80,38.80,38.80,38.80,80,0.03,1,
531888,REXNORD,X,21.95,21.95,20.05,20.05,150,0.03,3,
531861,JOINDRE,X,14.55,15.00,14.25,14.60,220,0.03,7,
531746,PRAENG,B,6.63,6.63,6.15,6.15,600,0.03,2,
532650,MSPL,B,4.32,4.32,4.32,4.32,917,0.03,99,
533298,SURANASOL,B,6.14,6.14,6.14,6.14,500,0.03,1,
533170,TAMBOLI,X,30.00,30.00,30.00,30.00,100,0.03,1,
533543,BROOKS,T,31.90,31.90,31.55,31.60,113,0.03,4,
532935,ARIES,B,66.55,66.55,66.55,66.55,50,0.03,1,
532795,SITINET,T,2.11,2.11,2.04,2.04,1826,0.03,11,
542933,UNIVPHOTO,B,95.00,95.00,90.00,90.00,37,0.03,3,
590005,TIDEWATER,B,3689.50,3689.50,3689.50,3689.50,1,0.03,1,
542685,DGCONTENT,B,4.94,4.96,4.94,4.95,625,0.03,6,
540359,PARMAX,XT,37.40,37.40,37.40,37.40,100,0.03,1,
540175,REGENCY,X,30.00,30.05,29.90,29.90,101,0.03,5,
541313,ICICI500,B,133.00,134.53,129.50,133.00,30,0.03,8,
532782,SUTLEJTEX,B,24.60,24.80,24.60,24.80,100,0.02,8,
532826,RAJTV,B,32.50,36.00,32.50,35.75,85,0.02,8,
532931,BURNPUR,B,1.16,1.16,1.16,1.16,2000,0.02,1,
533393,TCIDEVELOP,B,286.95,286.95,286.95,286.95,9,0.02,4,
533227,AHLEAST,B,153.60,153.60,142.00,147.95,18,0.02,6,
533336,DHUNINV,B,165.15,165.15,165.15,165.15,14,0.02,8,
533265,GALLISPAT,B,25.20,25.20,25.20,25.20,100,0.02,1,
532679,SORILINFRA,B,48.00,48.00,48.00,48.00,50,0.02,1,
532761,HOVS,B,40.00,40.00,40.00,40.00,50,0.02,1,
532457,GULPOLY,B,31.35,31.35,31.35,31.35,85,0.02,2,
531744,GINISILK,XT,58.45,58.45,58.45,58.45,35,0.02,2,
539227,LOYAL,T,39.65,39.65,39.65,39.65,51,0.02,2,
539126,MEP,T,20.60,20.60,20.00,20.00,120,0.02,3,
539621,BCLENTERPR,X,14.50,14.65,14.50,14.64,159,0.02,8,
538730,PDSMFL,B,253.00,253.00,252.00,252.00,10,0.02,3,
538706,ULTRACAB,B,45.30,49.00,45.30,49.00,49,0.02,4,
538713,ATISHAY,B,25.00,25.00,25.00,25.00,102,0.02,2,
539044,MANAKSTELTD,B,9.59,9.62,9.59,9.62,255,0.02,7,
539841,LANCER,B,27.00,27.00,27.00,27.00,108,0.02,3,
539814,RADHEY,X,21.50,21.50,21.50,21.50,100,0.02,1,
526471,WINSOMBR,XT,4.31,4.38,4.31,4.31,605,0.02,5,
526479,SKYIND,X,26.10,26.10,23.70,23.70,110,0.02,3,
526612,BLUEDART,A,2086.95,2086.95,2086.95,2086.95,1,0.02,1,
526851,AREXMIS,X,48.70,48.70,48.70,48.70,60,0.02,2,
526707,ALCHEM,T,5.37,5.37,5.37,5.37,500,0.02,3,
526783,DRAGARWQ,X,229.90,229.90,229.90,229.90,12,0.02,3,
531471,DUKEOFS,X,4.80,4.80,4.80,4.80,501,0.02,2,
531129,INANI,X,7.20,7.20,7.20,7.20,400,0.02,2,
530977,SKCIL,X,24.70,24.70,24.70,24.70,100,0.02,1,
530191,CHROMATIC,B,0.56,0.56,0.56,0.56,5000,0.02,1,
530067,CSLFINANCE,X,200.00,200.00,200.00,200.00,10,0.02,1,
519287,MODAIRY,X,4.51,4.51,4.51,4.51,500,0.02,1,
516078,JUMBO,Z,12.30,12.30,12.30,12.30,200,0.02,2,
515030,ASAHIINDIA,B,189.25,189.25,180.90,187.05,15,0.02,4,
514448,JYOTIRES,X,113.30,113.30,113.30,113.30,20,0.02,1,
514354,PREMIERPOL,B,21.80,21.80,21.80,21.80,100,0.02,1,
514358,EVERLON,X,10.47,10.47,10.47,10.47,200,0.02,1,
513554,MAHASTEEL,B,88.00,91.00,88.00,89.85,27,0.02,6,
513353,COCHINM,X,118.00,118.00,118.00,118.00,25,0.02,1,
513343,GRANDFONRY,T,2.85,2.85,2.85,2.85,1000,0.02,1,
523792,MAZDALTD,B,285.15,285.15,285.10,285.10,10,0.02,3,
523842,SUPTANERY,XT,2.43,2.55,2.43,2.55,1051,0.02,3,
523449,SHARP,X,14.80,14.80,14.80,14.80,200,0.02,1,
523537,APMIN,X,18.10,18.10,16.15,17.44,176,0.02,7,
522267,VJLAXMIE,XT,24.70,24.70,24.70,24.70,100,0.02,1,
